Date_Time,Organization,Name,Group_,Group_Type,TimeZone,timezone-description,Electricity_Consumed,Unit,value,period
2021-05-14,AEC,PowerSouth Energy Cooperative,TI,Total interchange,Arizona,Arizona,374,megawatthours,374,2021-05-14
2021-05-14,AEC,PowerSouth Energy Cooperative,TI,Total interchange,Central,Central,389,megawatthours,389,2021-05-14
2021-05-14,AEC,PowerSouth Energy Cooperative,TI,Total interchange,Eastern,Eastern,397,megawatthours,397,2021-05-14
2021-05-14,AEC,PowerSouth Energy Cooperative,TI,Total interchange,Mountain,Mountain,376,megawatthours,376,2021-05-14
2021-05-14,AEC,PowerSouth Energy Cooperative,TI,Total interchange,Pacific,Pacific,374,megawatthours,374,2021-05-14
2021-05-13,AEC,PowerSouth Energy Cooperative,D,Demand,Arizona,Arizona,10063,megawatthours,10063,2021-05-13
2021-05-13,AEC,PowerSouth Energy Cooperative,D,Demand,Central,Central,10097,megawatthours,10097,2021-05-13
2021-05-13,AEC,PowerSouth Energy Cooperative,D,Demand,Eastern,Eastern,10122,megawatthours,10122,2021-05-13
2021-05-13,AEC,PowerSouth Energy Cooperative,D,Demand,Mountain,Mountain,10072,megawatthours,10072,2021-05-13
2021-05-13,AEC,PowerSouth Energy Cooperative,D,Demand,Pacific,Pacific,10063,megawatthours,10063,2021-05-13
2021-05-13,AEC,PowerSouth Energy Cooperative,DF,Day-ahead demand forecast,Arizona,Arizona,18889,megawatthours,18889,2021-05-13
2021-05-13,AEC,PowerSouth Energy Cooperative,DF,Day-ahead demand forecast,Central,Central,18908,megawatthours,18908,2021-05-13
2021-05-13,AEC,PowerSouth Energy Cooperative,DF,Day-ahead demand forecast,Eastern,Eastern,18923,megawatthours,18923,2021-05-13
2021-05-13,AEC,PowerSouth Energy Cooperative,DF,Day-ahead demand forecast,Mountain,Mountain,18899,megawatthours,18899,2021-05-13
2021-05-13,AEC,PowerSouth Energy Cooperative,DF,Day-ahead demand forecast,Pacific,Pacific,18889,megawatthours,18889,2021-05-13
2021-05-13,AEC,PowerSouth Energy Cooperative,NG,Net generation,Arizona,Arizona,10859,megawatthours,10859,2021-05-13
2021-05-13,AEC,PowerSouth Energy Cooperative,NG,Net generation,Central,Central,10860,megawatthours,10860,2021-05-13
2021-05-13,AEC,PowerSouth Energy Cooperative,NG,Net generation,Eastern,Eastern,10890,megawatthours,10890,2021-05-13
2021-05-13,AEC,PowerSouth Energy Cooperative,NG,Net generation,Mountain,Mountain,10855,megawatthours,10855,2021-05-13
2021-05-13,AEC,PowerSouth Energy Cooperative,NG,Net generation,Pacific,Pacific,10859,megawatthours,10859,2021-05-13
2021-05-13,AEC,PowerSouth Energy Cooperative,TI,Total interchange,Arizona,Arizona,796,megawatthours,796,2021-05-13
2021-05-13,AEC,PowerSouth Energy Cooperative,TI,Total interchange,Central,Central,763,megawatthours,763,2021-05-13
2021-05-13,AEC,PowerSouth Energy Cooperative,TI,Total interchange,Eastern,Eastern,768,megawatthours,768,2021-05-13
2021-05-13,AEC,PowerSouth Energy Cooperative,TI,Total interchange,Mountain,Mountain,783,megawatthours,783,2021-05-13
2021-05-13,AEC,PowerSouth Energy Cooperative,TI,Total interchange,Pacific,Pacific,796,megawatthours,796,2021-05-13
2021-05-12,AEC,PowerSouth Energy Cooperative,D,Demand,Arizona,Arizona,11094,megawatthours,11094,2021-05-12
2021-05-12,AEC,PowerSouth Energy Cooperative,D,Demand,Central,Central,11112,megawatthours,11112,2021-05-12
2021-05-12,AEC,PowerSouth Energy Cooperative,D,Demand,Eastern,Eastern,11119,megawatthours,11119,2021-05-12
2021-05-12,AEC,PowerSouth Energy Cooperative,D,Demand,Mountain,Mountain,11107,megawatthours,11107,2021-05-12
2021-05-12,AEC,PowerSouth Energy Cooperative,D,Demand,Pacific,Pacific,11094,megawatthours,11094,2021-05-12
2021-05-12,AEC,PowerSouth Energy Cooperative,DF,Day-ahead demand forecast,Arizona,Arizona,20094,megawatthours,20094,2021-05-12
2021-05-12,AEC,PowerSouth Energy Cooperative,DF,Day-ahead demand forecast,Central,Central,20241,megawatthours,20241,2021-05-12
2021-05-12,AEC,PowerSouth Energy Cooperative,DF,Day-ahead demand forecast,Eastern,Eastern,20318,megawatthours,20318,2021-05-12
2021-05-12,AEC,PowerSouth Energy Cooperative,DF,Day-ahead demand forecast,Mountain,Mountain,20158,megawatthours,20158,2021-05-12
2021-05-12,AEC,PowerSouth Energy Cooperative,DF,Day-ahead demand forecast,Pacific,Pacific,20094,megawatthours,20094,2021-05-12
2021-05-12,AEC,PowerSouth Energy Cooperative,NG,Net generation,Arizona,Arizona,11374,megawatthours,11374,2021-05-12
2021-05-12,AEC,PowerSouth Energy Cooperative,NG,Net generation,Central,Central,11387,megawatthours,11387,2021-05-12
2021-05-12,AEC,PowerSouth Energy Cooperative,NG,Net generation,Eastern,Eastern,11487,megawatthours,11487,2021-05-12
2021-05-12,AEC,PowerSouth Energy Cooperative,NG,Net generation,Mountain,Mountain,11367,megawatthours,11367,2021-05-12
2021-05-12,AEC,PowerSouth Energy Cooperative,NG,Net generation,Pacific,Pacific,11374,megawatthours,11374,2021-05-12
2021-05-12,AEC,PowerSouth Energy Cooperative,TI,Total interchange,Arizona,Arizona,280,megawatthours,280,2021-05-12
2021-05-12,AEC,PowerSouth Energy Cooperative,TI,Total interchange,Central,Central,275,megawatthours,275,2021-05-12
2021-05-12,AEC,PowerSouth Energy Cooperative,TI,Total interchange,Eastern,Eastern,368,megawatthours,368,2021-05-12
2021-05-12,AEC,PowerSouth Energy Cooperative,TI,Total interchange,Mountain,Mountain,260,megawatthours,260,2021-05-12
2021-05-12,AEC,PowerSouth Energy Cooperative,TI,Total interchange,Pacific,Pacific,280,megawatthours,280,2021-05-12
2021-05-11,AEC,PowerSouth Energy Cooperative,D,Demand,Arizona,Arizona,11607,megawatthours,11607,2021-05-11
2021-05-11,AEC,PowerSouth Energy Cooperative,D,Demand,Central,Central,11637,megawatthours,11637,2021-05-11
2021-05-11,AEC,PowerSouth Energy Cooperative,D,Demand,Eastern,Eastern,11666,megawatthours,11666,2021-05-11
2021-05-11,AEC,PowerSouth Energy Cooperative,D,Demand,Mountain,Mountain,11623,megawatthours,11623,2021-05-11
2021-05-11,AEC,PowerSouth Energy Cooperative,D,Demand,Pacific,Pacific,11607,megawatthours,11607,2021-05-11
2021-05-11,AEC,PowerSouth Energy Cooperative,DF,Day-ahead demand forecast,Arizona,Arizona,22186,megawatthours,22186,2021-05-11
2021-05-11,AEC,PowerSouth Energy Cooperative,DF,Day-ahead demand forecast,Central,Central,22151,megawatthours,22151,2021-05-11
2021-05-11,AEC,PowerSouth Energy Cooperative,DF,Day-ahead demand forecast,Eastern,Eastern,22138,megawatthours,22138,2021-05-11
2021-05-11,AEC,PowerSouth Energy Cooperative,DF,Day-ahead demand forecast,Mountain,Mountain,22174,megawatthours,22174,2021-05-11
2021-05-11,AEC,PowerSouth Energy Cooperative,DF,Day-ahead demand forecast,Pacific,Pacific,22186,megawatthours,22186,2021-05-11
2021-05-11,AEC,PowerSouth Energy Cooperative,NG,Net generation,Arizona,Arizona,11849,megawatthours,11849,2021-05-11
2021-05-11,AEC,PowerSouth Energy Cooperative,NG,Net generation,Central,Central,11866,megawatthours,11866,2021-05-11
2021-05-11,AEC,PowerSouth Energy Cooperative,NG,Net generation,Eastern,Eastern,11862,megawatthours,11862,2021-05-11
2021-05-11,AEC,PowerSouth Energy Cooperative,NG,Net generation,Mountain,Mountain,11848,megawatthours,11848,2021-05-11
2021-05-11,AEC,PowerSouth Energy Cooperative,NG,Net generation,Pacific,Pacific,11849,megawatthours,11849,2021-05-11
2021-05-11,AEC,PowerSouth Energy Cooperative,TI,Total interchange,Arizona,Arizona,242,megawatthours,242,2021-05-11
2021-05-11,AEC,PowerSouth Energy Cooperative,TI,Total interchange,Central,Central,229,megawatthours,229,2021-05-11
2021-05-11,AEC,PowerSouth Energy Cooperative,TI,Total interchange,Eastern,Eastern,196,megawatthours,196,2021-05-11
2021-05-11,AEC,PowerSouth Energy Cooperative,TI,Total interchange,Mountain,Mountain,225,megawatthours,225,2021-05-11
2021-05-11,AEC,PowerSouth Energy Cooperative,TI,Total interchange,Pacific,Pacific,242,megawatthours,242,2021-05-11
2021-05-10,AEC,PowerSouth Energy Cooperative,D,Demand,Arizona,Arizona,11330,megawatthours,11330,2021-05-10
2021-05-10,AEC,PowerSouth Energy Cooperative,D,Demand,Central,Central,11340,megawatthours,11340,2021-05-10
2021-05-10,AEC,PowerSouth Energy Cooperative,D,Demand,Eastern,Eastern,11340,megawatthours,11340,2021-05-10
2021-05-10,AEC,PowerSouth Energy Cooperative,D,Demand,Mountain,Mountain,11330,megawatthours,11330,2021-05-10
2021-05-10,AEC,PowerSouth Energy Cooperative,D,Demand,Pacific,Pacific,11330,megawatthours,11330,2021-05-10
2021-05-10,AEC,PowerSouth Energy Cooperative,DF,Day-ahead demand forecast,Arizona,Arizona,21515,megawatthours,21515,2021-05-10
2021-05-10,AEC,PowerSouth Energy Cooperative,DF,Day-ahead demand forecast,Central,Central,21564,megawatthours,21564,2021-05-10
2021-05-10,AEC,PowerSouth Energy Cooperative,DF,Day-ahead demand forecast,Eastern,Eastern,21572,megawatthours,21572,2021-05-10
2021-05-10,AEC,PowerSouth Energy Cooperative,DF,Day-ahead demand forecast,Mountain,Mountain,21538,megawatthours,21538,2021-05-10
2021-05-10,AEC,PowerSouth Energy Cooperative,DF,Day-ahead demand forecast,Pacific,Pacific,21515,megawatthours,21515,2021-05-10
2021-05-10,AEC,PowerSouth Energy Cooperative,NG,Net generation,Arizona,Arizona,11822,megawatthours,11822,2021-05-10
2021-05-10,AEC,PowerSouth Energy Cooperative,NG,Net generation,Central,Central,11984,megawatthours,11984,2021-05-10
2021-05-10,AEC,PowerSouth Energy Cooperative,NG,Net generation,Eastern,Eastern,11986,megawatthours,11986,2021-05-10
2021-05-10,AEC,PowerSouth Energy Cooperative,NG,Net generation,Mountain,Mountain,11883,megawatthours,11883,2021-05-10
2021-05-10,AEC,PowerSouth Energy Cooperative,NG,Net generation,Pacific,Pacific,11822,megawatthours,11822,2021-05-10
2021-05-10,AEC,PowerSouth Energy Cooperative,TI,Total interchange,Arizona,Arizona,492,megawatthours,492,2021-05-10
2021-05-10,AEC,PowerSouth Energy Cooperative,TI,Total interchange,Central,Central,644,megawatthours,644,2021-05-10
2021-05-10,AEC,PowerSouth Energy Cooperative,TI,Total interchange,Eastern,Eastern,646,megawatthours,646,2021-05-10
2021-05-10,AEC,PowerSouth Energy Cooperative,TI,Total interchange,Mountain,Mountain,553,megawatthours,553,2021-05-10
2021-05-10,AEC,PowerSouth Energy Cooperative,TI,Total interchange,Pacific,Pacific,492,megawatthours,492,2021-05-10
2021-05-09,AEC,PowerSouth Energy Cooperative,D,Demand,Arizona,Arizona,11459,megawatthours,11459,2021-05-09
2021-05-09,AEC,PowerSouth Energy Cooperative,D,Demand,Central,Central,11374,megawatthours,11374,2021-05-09
2021-05-09,AEC,PowerSouth Energy Cooperative,D,Demand,Eastern,Eastern,11321,megawatthours,11321,2021-05-09
2021-05-09,AEC,PowerSouth Energy Cooperative,D,Demand,Mountain,Mountain,11417,megawatthours,11417,2021-05-09
2021-05-09,AEC,PowerSouth Energy Cooperative,D,Demand,Pacific,Pacific,11459,megawatthours,11459,2021-05-09
2021-05-09,AEC,PowerSouth Energy Cooperative,DF,Day-ahead demand forecast,Arizona,Arizona,22108,megawatthours,22108,2021-05-09
2021-05-09,AEC,PowerSouth Energy Cooperative,DF,Day-ahead demand forecast,Central,Central,21959,megawatthours,21959,2021-05-09
2021-05-09,AEC,PowerSouth Energy Cooperative,DF,Day-ahead demand forecast,Eastern,Eastern,21868,megawatthours,21868,2021-05-09
2021-05-09,AEC,PowerSouth Energy Cooperative,DF,Day-ahead demand forecast,Mountain,Mountain,22032,megawatthours,22032,2021-05-09
2021-05-09,AEC,PowerSouth Energy Cooperative,DF,Day-ahead demand forecast,Pacific,Pacific,22108,megawatthours,22108,2021-05-09
2021-05-09,AEC,PowerSouth Energy Cooperative,NG,Net generation,Arizona,Arizona,12103,megawatthours,12103,2021-05-09
2021-05-09,AEC,PowerSouth Energy Cooperative,NG,Net generation,Central,Central,12019,megawatthours,12019,2021-05-09
2021-05-09,AEC,PowerSouth Energy Cooperative,NG,Net generation,Eastern,Eastern,11970,megawatthours,11970,2021-05-09
2021-05-09,AEC,PowerSouth Energy Cooperative,NG,Net generation,Mountain,Mountain,12073,megawatthours,12073,2021-05-09
2021-05-09,AEC,PowerSouth Energy Cooperative,NG,Net generation,Pacific,Pacific,12103,megawatthours,12103,2021-05-09
2021-05-09,AEC,PowerSouth Energy Cooperative,TI,Total interchange,Arizona,Arizona,644,megawatthours,644,2021-05-09
2021-05-09,AEC,PowerSouth Energy Cooperative,TI,Total interchange,Central,Central,645,megawatthours,645,2021-05-09
2021-05-09,AEC,PowerSouth Energy Cooperative,TI,Total interchange,Eastern,Eastern,649,megawatthours,649,2021-05-09
2021-05-09,AEC,PowerSouth Energy Cooperative,TI,Total interchange,Mountain,Mountain,656,megawatthours,656,2021-05-09
2021-05-09,AEC,PowerSouth Energy Cooperative,TI,Total interchange,Pacific,Pacific,644,megawatthours,644,2021-05-09
2021-05-08,AEC,PowerSouth Energy Cooperative,D,Demand,Arizona,Arizona,10253,megawatthours,10253,2021-05-08
2021-05-08,AEC,PowerSouth Energy Cooperative,D,Demand,Central,Central,10236,megawatthours,10236,2021-05-08
2021-05-08,AEC,PowerSouth Energy Cooperative,D,Demand,Eastern,Eastern,10226,megawatthours,10226,2021-05-08
2021-05-08,AEC,PowerSouth Energy Cooperative,D,Demand,Mountain,Mountain,10244,megawatthours,10244,2021-05-08
2021-05-08,AEC,PowerSouth Energy Cooperative,D,Demand,Pacific,Pacific,10253,megawatthours,10253,2021-05-08
2021-05-08,AEC,PowerSouth Energy Cooperative,DF,Day-ahead demand forecast,Arizona,Arizona,19652,megawatthours,19652,2021-05-08
2021-05-08,AEC,PowerSouth Energy Cooperative,DF,Day-ahead demand forecast,Central,Central,19650,megawatthours,19650,2021-05-08
2021-05-08,AEC,PowerSouth Energy Cooperative,DF,Day-ahead demand forecast,Eastern,Eastern,19642,megawatthours,19642,2021-05-08
2021-05-08,AEC,PowerSouth Energy Cooperative,DF,Day-ahead demand forecast,Mountain,Mountain,19659,megawatthours,19659,2021-05-08
2021-05-08,AEC,PowerSouth Energy Cooperative,DF,Day-ahead demand forecast,Pacific,Pacific,19652,megawatthours,19652,2021-05-08
2021-05-08,AEC,PowerSouth Energy Cooperative,NG,Net generation,Arizona,Arizona,10412,megawatthours,10412,2021-05-08
2021-05-08,AEC,PowerSouth Energy Cooperative,NG,Net generation,Central,Central,10184,megawatthours,10184,2021-05-08
2021-05-08,AEC,PowerSouth Energy Cooperative,NG,Net generation,Eastern,Eastern,10027,megawatthours,10027,2021-05-08
2021-05-08,AEC,PowerSouth Energy Cooperative,NG,Net generation,Mountain,Mountain,10328,megawatthours,10328,2021-05-08
2021-05-08,AEC,PowerSouth Energy Cooperative,NG,Net generation,Pacific,Pacific,10412,megawatthours,10412,2021-05-08
2021-05-08,AEC,PowerSouth Energy Cooperative,TI,Total interchange,Arizona,Arizona,159,megawatthours,159,2021-05-08
Date_Time,Organization,Name,Group_,Group_Type,TimeZone,timezone_description,Electricity_Consumed,Unit,value,period
2021-06-22,AEC,PowerSouth Energy Cooperative,NG,Net generation,Central,Central,12890,megawatthours,12890,2021-06-22
2021-06-22,AEC,PowerSouth Energy Cooperative,NG,Net generation,Eastern,Eastern,12865,megawatthours,12865,2021-06-22
2021-06-22,AEC,PowerSouth Energy Cooperative,NG,Net generation,Mountain,Mountain,12934,megawatthours,12934,2021-06-22
2021-06-22,AEC,PowerSouth Energy Cooperative,NG,Net generation,Pacific,Pacific,12965,megawatthours,12965,2021-06-22
2021-06-22,AEC,PowerSouth Energy Cooperative,TI,Total interchange,Arizona,Arizona,-799,megawatthours,-799,2021-06-22
2021-06-22,AEC,PowerSouth Energy Cooperative,TI,Total interchange,Central,Central,-800,megawatthours,-800,2021-06-22
2021-06-22,AEC,PowerSouth Energy Cooperative,TI,Total interchange,Eastern,Eastern,-790,megawatthours,-790,2021-06-22
2021-06-22,AEC,PowerSouth Energy Cooperative,TI,Total interchange,Mountain,Mountain,-779,megawatthours,-779,2021-06-22
2021-06-22,AEC,PowerSouth Energy Cooperative,TI,Total interchange,Pacific,Pacific,-799,megawatthours,-799,2021-06-22
2021-06-21,AEC,PowerSouth Energy Cooperative,D,Demand,Arizona,Arizona,13620,megawatthours,13620,2021-06-21
2021-06-21,AEC,PowerSouth Energy Cooperative,D,Demand,Central,Central,13795,megawatthours,13795,2021-06-21
2021-06-21,AEC,PowerSouth Energy Cooperative,D,Demand,Eastern,Eastern,13904,megawatthours,13904,2021-06-21
2021-06-21,AEC,PowerSouth Energy Cooperative,D,Demand,Mountain,Mountain,13703,megawatthours,13703,2021-06-21
2021-06-21,AEC,PowerSouth Energy Cooperative,D,Demand,Pacific,Pacific,13620,megawatthours,13620,2021-06-21
2021-06-21,AEC,PowerSouth Energy Cooperative,DF,Day-ahead demand forecast,Arizona,Arizona,27247,megawatthours,27247,2021-06-21
2021-06-21,AEC,PowerSouth Energy Cooperative,DF,Day-ahead demand forecast,Central,Central,27381,megawatthours,27381,2021-06-21
2021-06-21,AEC,PowerSouth Energy Cooperative,DF,Day-ahead demand forecast,Eastern,Eastern,27406,megawatthours,27406,2021-06-21
2021-06-21,AEC,PowerSouth Energy Cooperative,DF,Day-ahead demand forecast,Mountain,Mountain,27320,megawatthours,27320,2021-06-21
2021-06-21,AEC,PowerSouth Energy Cooperative,DF,Day-ahead demand forecast,Pacific,Pacific,27247,megawatthours,27247,2021-06-21
2021-06-21,AEC,PowerSouth Energy Cooperative,NG,Net generation,Arizona,Arizona,13518,megawatthours,13518,2021-06-21
2021-06-21,AEC,PowerSouth Energy Cooperative,NG,Net generation,Central,Central,13603,megawatthours,13603,2021-06-21
2021-06-21,AEC,PowerSouth Energy Cooperative,NG,Net generation,Eastern,Eastern,13772,megawatthours,13772,2021-06-21
2021-06-21,AEC,PowerSouth Energy Cooperative,NG,Net generation,Mountain,Mountain,13510,megawatthours,13510,2021-06-21
2021-06-21,AEC,PowerSouth Energy Cooperative,NG,Net generation,Pacific,Pacific,13518,megawatthours,13518,2021-06-21
2021-06-21,AEC,PowerSouth Energy Cooperative,TI,Total interchange,Arizona,Arizona,-43,megawatthours,-43,2021-06-21
2021-06-21,AEC,PowerSouth Energy Cooperative,TI,Total interchange,Central,Central,-122,megawatthours,-122,2021-06-21
2021-06-21,AEC,PowerSouth Energy Cooperative,TI,Total interchange,Eastern,Eastern,-56,megawatthours,-56,2021-06-21
2021-06-21,AEC,PowerSouth Energy Cooperative,TI,Total interchange,Mountain,Mountain,-129,megawatthours,-129,2021-06-21
2021-06-21,AEC,PowerSouth Energy Cooperative,TI,Total interchange,Pacific,Pacific,-43,megawatthours,-43,2021-06-21
2021-06-20,AEC,PowerSouth Energy Cooperative,D,Demand,Arizona,Arizona,14985,megawatthours,14985,2021-06-20
2021-06-20,AEC,PowerSouth Energy Cooperative,D,Demand,Central,Central,14862,megawatthours,14862,2021-06-20
2021-06-20,AEC,PowerSouth Energy Cooperative,D,Demand,Eastern,Eastern,14793,megawatthours,14793,2021-06-20
2021-06-20,AEC,PowerSouth Energy Cooperative,D,Demand,Mountain,Mountain,14928,megawatthours,14928,2021-06-20
2021-06-20,AEC,PowerSouth Energy Cooperative,D,Demand,Pacific,Pacific,14985,megawatthours,14985,2021-06-20
2021-06-20,AEC,PowerSouth Energy Cooperative,DF,Day-ahead demand forecast,Arizona,Arizona,27259,megawatthours,27259,2021-06-20
2021-06-20,AEC,PowerSouth Energy Cooperative,DF,Day-ahead demand forecast,Central,Central,27116,megawatthours,27116,2021-06-20
2021-06-20,AEC,PowerSouth Energy Cooperative,DF,Day-ahead demand forecast,Eastern,Eastern,27044,megawatthours,27044,2021-06-20
2021-06-20,AEC,PowerSouth Energy Cooperative,DF,Day-ahead demand forecast,Mountain,Mountain,27184,megawatthours,27184,2021-06-20
2021-06-20,AEC,PowerSouth Energy Cooperative,DF,Day-ahead demand forecast,Pacific,Pacific,27259,megawatthours,27259,2021-06-20
2021-06-20,AEC,PowerSouth Energy Cooperative,NG,Net generation,Arizona,Arizona,13834,megawatthours,13834,2021-06-20
2021-06-20,AEC,PowerSouth Energy Cooperative,NG,Net generation,Central,Central,13764,megawatthours,13764,2021-06-20
2021-06-20,AEC,PowerSouth Energy Cooperative,NG,Net generation,Eastern,Eastern,13589,megawatthours,13589,2021-06-20
2021-06-20,AEC,PowerSouth Energy Cooperative,NG,Net generation,Mountain,Mountain,13843,megawatthours,13843,2021-06-20
2021-06-20,AEC,PowerSouth Energy Cooperative,NG,Net generation,Pacific,Pacific,13834,megawatthours,13834,2021-06-20
2021-06-20,AEC,PowerSouth Energy Cooperative,TI,Total interchange,Arizona,Arizona,-1123,megawatthours,-1123,2021-06-20
